"addressid","addressline1","addressline2","city","stateprovinceid","postalcode","spatiallocation","rowguid","modifieddate"
13203,"8040 Erie Dr","6 Monteira",Beaverton,58,"97005",E6100000010C3459EBE2C4C44640696AEB8C58B35EC0,"3e46bf4d-c7a3-45d3-83b5-daffb602d4d6",2013-09-28 00:00:00.000
13204,"9027 Alan Dr",,Cliffside,7,V8Y 1L1,E6100000010CF6B07B48A54A48400187ED2BCEDA5EC0,e4ebe7e6-5972-4589-996a-bdd2aeb67b27,2013-11-06 00:00:00.000
13205,Pascalstr 4,,Frankfurt am Main,20,"60082",E6100000010C00000000000000000000000000000000,"4aa85a3c-da35-4f28-9b7c-ef3086824cd5",2012-08-07 00:00:00.000
13206,"9322 Driving Drive",,Olympia,79,"98501",E6100000010CE14DA0E5457A47401BEC7A6EE4B05EC0,c5d33ee0-ebf5-4b91-99f5-6464467e13e6,2013-09-22 00:00:00.000
13207,"564 Greenwood Place",,Chula Vista,9,"91910",E6100000010CDA6D46E27A554040831A83E1A0395DC0,"4a5238b6-83e5-4eb4-835e-7c006ce11dbc",2013-11-10 00:00:00.000
13208,"3768 Door Way",,Oakland,9,"94611",E6100000010C7DE30195B8F04240A56FCB21FD845EC0,e2904e08-1643-4702-ad48-93dd39b08a92,2014-06-14 00:00:00.000
13209,Am Kreuz 999,,Ingolstadt,8,"85049",E6100000010CDC2854D038654840476B782F34D92640,"313bb243-551a-4d02-8971-cd22b1fe68fa",2014-01-03 00:00:00.000
13210,"5263 Etcheverry Dr",,Berkeley,9,"94704",E6100000010CEA190FDF7FF0424048E62B1E18945EC0,"3dd03bea-0cd3-455e-9ddc-cc5e7185c331",2014-03-08 00:00:00.000
13211,"1378 String Dr",,Salem,58,"97301",E6100000010C98071DD4A57C464003ABCB80E5B55EC0,ffeb8433-29cb-4b89-bfda-d22aab428002,2014-01-08 00:00:00.000
13212,"3127 El Camino Drive",,Milwaukie,58,"97222",E6100000010C25D3857725B44640AEC844DADBAF5EC0,"394d90eb-7b55-4a04-906d-88caa6ea7066",2013-10-08 00:00:00.000
13213,"9495 Limewood Place",,Burlingame,9,"94010",E6100000010C14257BFCFAC342405821E32F559E5EC0,"5b43dc1e-e4c6-4354-bf81-0b79ba500c90",2013-10-14 00:00:00.000
13214,"4155 Star Dr",,Long Beach,9,"90802",E6100000010CDB2CF7E653E34040064B79951B8C5DC0,"1dd04cdf-5989-4626-b063-004d0b19c7d3",2013-08-11 00:00:00.000
13215,Auf den Kuhlen Straße 765,,Kassel,19,"34117",E6100000010CA3F0DB6D28A7494051CA74A0EEF42240,d8a02fb6-0462-489e-895d-4d0f5dc98583,2014-04-12 00:00:00.000
13216,Heiderweg 4983,,Essen,20,"45001",E6100000010C00000000000000000000000000000000,"67b6944f-6bc1-415a-91d7-4c566bdbabcd",2012-11-01 00:00:00.000
13217,"778 Kingsford Dr",,Woodburn,58,"97071",E6100000010CC13BF8A92B9246400899A18944BA5EC0,bf5888c1-6f6f-44d0-92e5-41decaa14380,2013-10-23 00:00:00.000
13218,"5691 Coldwater Drive",,Oakland,9,"94611",E6100000010C790F35586DEA4240658229056A955EC0,c8fe1b5d-f512-4304-931a-6948a230c41d,2014-03-21 00:00:00.000
13219,"7255 Virginia Hills Drive",,Issaquah,79,"98027",E6100000010C3994284C65BE4740021D4A86D0815EC0,"463d77e4-427f-4731-8674-29b2d8d7cd4f",2013-10-08 00:00:00.000
13220,"2423 Garland Drive",,Burien,79,"98168",E6100000010CB1BAA0EF70C54740B172F68DAB8C5EC0,"64ac66c7-2ea3-440c-bd5a-7eb21b90cf3a",2013-08-07 00:00:00.000
13221,"287 Firestone Drive",,Salem,58,"97301",E6100000010C0E50D4F3FD6F46406288EE3DFBBC5EC0,"72d1fb27-4b90-49bf-850c-2075b6c9bd8b",2013-11-15 00:00:00.000
13222,Kulmer Straße 3646,,Berlin,70,"14197",E6100000010C96AFE98832384A40F4068455BABA2A40,"86cd18d6-4ea9-44b0-8872-2534d7e797fb",2013-07-11 00:00:00.000
13223,"2983 Carlisle Way",,Palo Alto,9,"94303",E6100000010CFAE464DDA7BD42408178425339935EC0,"8bd765d6-1ba2-47cd-a696-b659772f449c",2013-10-25 00:00:00.000
13224,"1315 Norse Drive",,Victoria,7,V8V,E6100000010CDFC9698572374840A346882B39DF5EC0,"594ead9c-33e8-4822-a0e0-95549630c114",2013-11-07 00:00:00.000
13225,"6473 Clay Way",,Peterborough,14,PB12,E6100000010C0AAE3DFF0E4E4A4094742EF3A402D0BF,"683f3cf2-0b03-4a21-b0ca-9c2c0dd074a9",2013-07-07 00:00:00.000
13226,"111, rue Maillard",,Versailles,164,"78000",E6100000010C5B5B77CB8E6D48402590C7467CF50040,"27c80cf4-2bbd-494b-914a-47f54c0d4a16",2013-12-21 10:09:29.423
13227,"4265 Boxwood Dr",,Beaverton,58,"97005",E6100000010CD3C0C00B74BB4640414FF78B46B75EC0,c3da592a-8a77-4613-aac9-92cea8f424ca,2014-05-20 00:00:00.000
13228,"2850 D Bel Air Dr",,Cliffside,7,V8Y 1L1,E6100000010CBE5362841E3B4840ED377FDB97CC5EC0,"4a24553b-1386-491d-9159-01c5e8e3ac94",2013-09-26 00:00:00.000
13229,"6055 Broadway Street",,Beverly Hills,9,"90210",E6100000010CFF4CE068A8074140515D119507A65DC0,e0f7c1df-d876-4f23-be54-140939d29ba7,2014-04-18 00:00:00.000
13230,"7550 Carzino Ct",# 1,Seattle,79,"98104",E6100000010CCC2A6CCDCBCA474080362C6FC5925EC0,e5c88f87-e736-4643-abb4-fe968b69fd8e,2013-09-04 00:00:00.000
13231,"3664 Ravenwood",,La Jolla,9,"92806",E6100000010C97E05F2B98F040403AB0A881046F5DC0,"508914df-a989-4a7d-bda0-3110d7370d2e",2014-02-17 00:00:00.000
13232,"5414 Camel Place",,Lynnwood,79,"98036",E6100000010CE130EFB4A9E8474010B051BF2B9C5EC0,"4819e83b-d7a0-4b0f-a716-4d0e8847adcf",2012-06-25 00:00:00.000
13233,Platz des Landtags 33,,Frankfurt,19,"60323",E6100000010C0ACFCD0B8A104940A6CF759B68502140,"07820c0e-8383-4708-a0cc-ae881f7d593d",2013-04-08 00:00:00.000
13234,"1880 Birchwood",,Matraville,50,"2036",E6100000010CDE7AAE33A3FC40C0C7274F564CE16240,"234dc106-997d-47e2-9912-82ddbf872112",2013-08-07 00:00:00.000
13235,"2110 Elm St.",,Malabar,50,"2036",E6100000010C20A68DFDE5FA40C09C5DBD1976EB6240,"242e2bdc-c11f-4f6a-90e2-dbcedc056a50",2013-07-24 00:00:00.000
13236,Potsdamer Straße 939,,Frankfurt,19,"60323",E6100000010CA2B5EB0970304A4053EA4774E50B2D40,d040a79e-caf7-4fdb-a634-3ce411963739,2014-03-06 00:00:00.000
13237,"7350 Pine",,Lane Cove,50,"1597",E6100000010CC58B71EC00EA40C05B9CBFF17EE26240,d591b558-ae4e-454e-a37c-ed98587c210e,2013-10-05 00:00:00.000
13238,"740, allée des Princes",,Cergy,181,"95000",E6100000010CDB658EBD08884840DEB746930B7F0040,"13f91485-0f3d-46b3-b188-6d265ce3f9fd",2013-12-21 10:09:29.423
13239,"6441 Kathleen Drive",,Portland,58,"97205",E6100000010CF3823C947BCD464040F323105EAC5EC0,fe682001-e4c4-4c11-b7af-a98b248463f0,2012-10-15 00:00:00.000
13240,"3064 Fern Leaf Lane",,Burlingame,9,"94010",E6100000010C2294F2823BCA42407F4088B1D0A35EC0,"735a09da-ba85-4163-84c4-dcf7fcc42d6a",2013-08-08 00:00:00.000
13241,"7833 Cook Pkwy",,London,14,W1V 5RN,E6100000010C0BB896C32BBE49408B8640D0264BC0BF,"364e54ae-c842-4e35-bb53-3ca82aba2c46",2013-06-20 00:00:00.000
13242,"1971 Cleveland Ave.",,Bendigo,77,"3550",E6100000010CD103185A056842C08E0A888EFC0D6240,"0923b7b9-4da3-452a-be14-2870130c5a20",2013-03-08 00:00:00.000
13243,"188, rue de Cambrai",,Versailles,164,"78000",E6100000010CF01EC0B52E6E48403A3DF5E53EED0040,"65c4ddf0-9843-4916-bd78-e3b618e6f285",2013-12-21 10:09:29.423
13244,"7509 San Cristobal",,Cliffside,7,V8Y 1L1,E6100000010C603E377116404840D4CA46A8A5D75EC0,"16a9bc2c-0417-47e7-876d-1d17e64ad6c9",2013-09-24 00:00:00.000
13245,"5333 D St.",,Fremont,9,"94536",E6100000010C4C5E769ABEC24240C2F7922AD5805EC0,a56537e2-21ab-4212-ae7d-8cd8b4b59571,2012-08-26 00:00:00.000
13246,"70, allée des Princes",,Boulogne-sur-Mer,148,"62200",E6100000010C5242BE0830574940BACA4CAF06B5F93F,b8c09f8c-cef3-4b39-a294-5fcd2ed82b58,2013-12-21 10:09:29.423
13247,"5119 Valley Run",,Yakima,79,"98901",E6100000010C0CD891CB5E504740842EAFDB32135EC0,"3aa2d49f-53eb-46f7-a37c-00e760c0107a",2013-08-26 00:00:00.000
13248,"3197 Winterglenn Way",,Westminster,7,V3L 1E7,E6100000010C82576E7076954840B6DC3878CABA5EC0,"2188cb19-f856-4ef9-b2ad-aa12c2d604e4",2013-08-26 00:00:00.000
13249,"3237 Meager Dr",,San Francisco,9,"94109",E6100000010C0F31D1FB0FEA4240E2F1DAA72C8F5EC0,"8c90a390-d24a-432b-a664-99c89f367289",2013-03-19 00:00:00.000
13250,"1569 Eagle Ct",,Concord,9,"94519",E6100000010C758F76DFF6034340FD9A19C223895EC0,cde77d62-2161-4f87-a89c-bd17ae643354,2014-04-30 00:00:00.000
13251,"333, rue de Linois",,Orleans,131,"45000",E6100000010CA6EDA84359FB4740F65221286A9AFE3F,"675c2931-af4e-4b39-8840-b912b5f363e8",2013-12-21 10:09:29.423
13252,"4519 Lydia Lane",,Stoke-on-Trent,14,AS23,E6100000010CA2C94E5692794A40FDDAB9D49C6A01C0,b8210ac4-57f5-4fd0-a459-6d6b60a797a1,2012-06-11 00:00:00.000
13253,"5760 Las Palmas",,Kirkland,79,"98033",E6100000010C37884794B5D94740DE17573751875EC0,"11d539d7-99c6-43b6-be56-c958fee42692",2014-03-26 00:00:00.000
13254,"47, rue de Linois",,Les Ulis,177,"91940",E6100000010C0EFACAC2A44D48404E9D1E5F574F0140,da00d854-38ff-4513-bfb9-c7d72d05ee20,2013-12-21 10:09:29.423
13255,"8964 Sanford St",,Royal Oak,7,V8X,E6100000010C68EC705785454840B9A5C3458DDC5EC0,a70356fd-d3e2-4799-8bec-d8976f6f38be,2014-03-30 00:00:00.000
13256,"243 Pine Dr",,Matraville,50,"2036",E6100000010C48DB154B55FB40C0421AEC60A7E56240,fce11c28-ab1a-4b96-be28-d0f173c6ed31,2013-07-27 00:00:00.000
13257,"460 Skyline Dr",,Royal Oak,7,V8X,E6100000010C31686BDF86334840EA4F209421DE5EC0,"9b2fe137-9cf7-4403-93bf-79ff84388bb6",2013-09-28 00:00:00.000
13258,"6306 Manila Ave.",,Hobart,71,"7001",E6100000010C5C28E689156F45C061830314F86A6240,"3a90443f-2a22-4c3e-a234-206c84a8181c",2014-01-16 00:00:00.000
13259,Zeiter Weg 9963,,Erlangen,8,"91054",E6100000010C5C1ADE7125CD4840BA7C9A5AAD072640,afcbbf3c-4f09-4745-98a8-eb4421994e32,2012-08-13 00:00:00.000
13260,"7820 S. Rising Ave",,Spokane,79,"99202",E6100000010C5323BE4300D04740B2917DDF46615DC0,"7b793706-9091-48bf-a4e4-aafd11880e92",2014-04-25 00:00:00.000
13261,"879, rue des Ecoles",,Pantin,179,"93500",E6100000010CD25CA236C0714840D1991A5EFF4B0340,ca5e5e8b-457a-4e34-8d9d-721941888fdf,2013-12-21 10:09:29.423
13262,"45, avenue de la Gare",,Les Ulis,177,"91940",E6100000010C9023A6B2985C484089A20B0AAC500140,"77b106d6-648e-4f62-bf4a-4fb0a876cbd8",2013-12-21 10:09:29.423
13263,"6076 Citrus Ave",,Brisbane,64,"4000",E6100000010C6AE0A74E5B7E3BC0AEA27696D9196340,"5e029a5b-0815-4728-bcd7-7c363b6b7233",2013-11-22 00:00:00.000
13264,"2226 Cleveland Avenue",,Santa Monica,9,"90401",E6100000010CFE824EA3FE0241405BCE6079B1A25DC0,c9f262dd-9fdc-4217-a48d-4385bd4b319f,2011-06-02 00:00:00.000
13265,"3249 E Lane",,Hervey Bay,64,"4655",E6100000010CD1CE16044C5F39C01604097B96156340,bc7b2d67-e588-4416-873c-c627979d7647,2012-11-05 00:00:00.000
13266,"8594 Veracruz",,Esher-Molesey,14,EM15,E6100000010C00000000000000000000000000000000,"7dbac6fa-8fb9-4fb7-9e27-516a1b170577",2013-08-19 00:00:00.000
13267,"2962 Ana Mile",,Brisbane,64,"4000",E6100000010C328C876FBB783BC09E1FFE7F3C1F6340,"3555b11a-02c6-4b24-ace3-fb233fb073a1",2014-05-09 00:00:00.000
13268,"7870 Orangewood Dr.",,Bracknell,14,RG12 8TB,E6100000010CC73E085EA4AB49406B324EE16635E8BF,"6cf5a689-2955-4c22-8f7c-ca564b10a2a0",2014-05-12 00:00:00.000
13269,Brunnenstr 75,,Paderborn,20,"33041",E6100000010CF71AAE3DA1E4494005DA7F3FC8AB2140,"68e9a291-ead2-4db3-a74e-bd39d11be03b",2013-10-17 00:00:00.000
13270,"598 Limeridge Drive",,Rockhampton,64,"4700",E6100000010C07BC34A6195F37C0CE3FDC28D9C86240,ec88505d-5f40-4fcd-aa4f-fef49fec3d46,2011-11-24 00:00:00.000
13271,"9875 Grant St",,Coffs Harbour,50,"2450",E6100000010C109B5C4579223EC085C58BEBEA206340,"578d48b0-1a29-43d7-997f-687bdfefa525",2012-11-12 00:00:00.000
13272,Heidestieg Straße 8664,,Essen,20,"45001",E6100000010C00000000000000000000000000000000,ca0c6ee2-c8b0-4ef5-91d9-be4e1afbc322,2013-04-25 00:00:00.000
13273,"995, rue de Courtaboeuf",,Boulogne-sur-Mer,148,"62200",E6100000010C80B26D94936149403070C2D2F8B8F93F,e6048b12-f6b6-4b30-95c0-ffaa78de1cab,2013-12-21 10:09:29.423
13274,"4789 Estrada",,Portland,58,"97205",E6100000010C89D14291ADC94640E5BFE33BE2A45EC0,"530d7130-625b-4ed1-8ed1-240bdbf8c619",2014-03-28 00:00:00.000
13275,"4322 Cobblestone Ct",,Vancouver,7,V7L 4J4,E6100000010C2BCC10C303AD48406286DA6C45C75EC0,"962289e1-e6dc-4bdc-b096-d4d42cf1f827",2013-07-27 00:00:00.000
13276,"9489 Anderson Way",,Redwood City,9,"94063",E6100000010C25919420BEC0424048E592F707845EC0,"4016f6ea-3019-4d33-9e1b-6e1e7fbabdd9",2012-09-15 00:00:00.000
13277,"9275 Westwood Way",,Royal Oak,7,V8X,E6100000010C31686BDF86334840B9A5C3458DDC5EC0,"154493f8-49bd-4db8-bc2e-840bea4ce44a",2013-11-05 00:00:00.000
13278,Husemann Straße 9514,,Dresden,19,"01071",E6100000010C00000000000000000000000000000000,f8107d58-e01e-4f3b-ab20-0ea077ecef36,2012-08-20 00:00:00.000
13279,"2313 Santa Cruz Drive",,Darlinghurst,50,"2010",E6100000010C2523878DB3EE40C0D3C7B46801E26240,"4f7df008-f786-407a-81a2-fd64272cc664",2014-01-18 00:00:00.000
13280,"7353 Algiers Drive",,Langford,7,V9,E6100000010CBE06CE495F31484031D976A555DB5EC0,"7afb91ff-767e-4235-a348-14e6d1aeda27",2013-06-13 00:00:00.000
13281,Winterfeldtstr 3539,,Berlin,70,"14197",E6100000010C6A12F9F066394A40042DF6DD8AAD2A40,b2128a80-0037-4d28-8397-88668c2b3bcb,2013-11-08 00:00:00.000
13282,"3884 Bates Court",,Maidenhead,14,SL67RJ,E6100000010CD441D8C7C8BA4940640EACC3BC8AE7BF,a47bf1ba-8207-4d7b-b37d-74f8f80409d1,2013-07-27 00:00:00.000
13283,"7393 N Ranchford Court",,Westminster,7,V3L 1E7,E6100000010C6107BAA59C984840223CEEBA37B95EC0,"2dd81f76-fd6e-4df7-a8f1-d17b476f439e",2013-10-14 00:00:00.000
13284,"851, rue Henri Gagnon",,Paris,161,"75012",E6100000010C39FF556F606D48404D3E2E68DC610340,"36d6509f-a525-43f2-b088-d8131d209567",2013-12-21 10:09:29.423
13285,"8380 Forte Way",,Sooke,7,V0,E6100000010CE758309E3828484074C12FB581E45EC0,"1452439b-4243-4ba6-bf3c-b952f19c3d7c",2012-08-27 00:00:00.000
13286,"8675 Mildred Avenue",,Marysville,79,"98270",E6100000010CB1117EF9840348404BBA04DDF08E5EC0,"7ba0ea48-7072-492a-8551-063e2d75689f",2014-01-20 00:00:00.000
13287,"663, rue des Ecoles",,Courbevoie,178,"92400",E6100000010C3D7EE0ADDE7448409A08D99E8D100240,"2a64f853-4501-4c5a-b96d-13de89db042a",2013-12-21 10:09:29.423
13288,"9916 Walnut Blvd.",,Yakima,79,"98901",E6100000010C94D7E521FF4A4740A3FA4B13440C5EC0,"37359ff7-f8cd-417e-ab69-1ae7c14d3868",2012-08-13 00:00:00.000
13289,"3121 Spar Court",#511,Fremont,9,"94536",E6100000010C1D0123B3E8C24240C02529712C735EC0,cd94245d-290f-4824-aca7-90a870cb3668,2014-04-05 00:00:00.000
13290,"2680 Claudia Drive",,Melton,77,"3337",E6100000010C740F47FC17CD42C06F731DE6CE0D6240,ff914c1d-b09f-486f-8330-27f3235e7bd1,2014-02-25 00:00:00.000
13291,"4616 Sutcliffe Pl",,La Jolla,9,"92806",E6100000010CC75916D3F6EA4040AAF0FCD6A1825DC0,"90e416b7-95af-428d-9cd0-66ad3aca004b",2013-12-25 00:00:00.000
13292,"5842 Standing Grove Dr.",,Geelong,77,"3220",E6100000010C802A4714E20C43C09DE5C5A9250A6240,c27a85f1-716f-4feb-a205-1ddbeb673bf2,2011-08-18 00:00:00.000
13293,"2480 Stillwater Court",,Woodland Hills,9,"91364",E6100000010CC798932C6A11414075B95A95D4A15DC0,b90f1cdf-5ce3-4832-80ea-b16096cbdd07,2013-08-06 00:00:00.000
13294,"8848 Auburn",,Santa Cruz,9,"95062",E6100000010C8B65CF8A8A72424000945197B8855EC0,"9a7e5834-3934-4bc8-be82-e415da972c35",2013-08-11 00:00:00.000
13295,"1728 Village Oaks Dr.",,Milton Keynes,14,MK8 8DF,E6100000010CFAC3AB7D6AFB4940BDCD0B9E477DE9BF,"0af4d281-86b4-450f-a43e-a50feda76754",2014-01-13 00:00:00.000
13296,"3508 Canning Road",,Redwood City,9,"94063",E6100000010CB334797A6CBC424048E592F707845EC0,af341405-fe3b-4295-b0ed-173ef0cac61d,2012-03-04 00:00:00.000
13297,"5050 Mt. Diablo St.",,Maidenhead,14,SL67RJ,E6100000010C5F03CAE7F4C94940898BB51DB481E7BF,af3f4d45-25a0-4056-b5af-8339d347d16f,2013-07-24 00:00:00.000
13298,"130 Alamo Court",,W. Linn,58,"97068",E6100000010C1C2B7C1795AC4640DE68E08BE3A35EC0,c389aa8c-5801-4386-ac3f-6dff0a2555db,2014-02-06 00:00:00.000
13299,"5043 San Antonio",,Fremont,9,"94536",E6100000010C80C15A8046C642404FE95394DB775EC0,"987b7e7f-bfdb-416c-befa-25e6f7ca7128",2013-09-01 00:00:00.000
13300,"4576 Almond Street",,Seattle,79,"98104",E6100000010CB9D968A1B7D247406D2AE39AB98B5EC0,fe798bf8-23ab-483c-802d-8b142db00525,2014-03-28 00:00:00.000
13301,"9696 Brentwood Circle",,Milsons Point,50,"2061",E6100000010CCEE91BF6B9F040C036421586C5E86240,"99dab9e0-9373-468a-8f38-1fa4a8e3caf6",2013-09-28 00:00:00.000
13302,"9529 North Park Court",,Grossmont,9,"91941",E6100000010C538DCEB03E5E404092036A66CB385DC0,f8118751-056b-4177-8ba5-37023a93b5ac,2014-04-10 00:00:00.000
13303,"7607 Pine Hollow Road",,Ballard,79,"98107",E6100000010C13CB40B7E8D447404E5EA0DEE3A15EC0,"67682eef-83be-4a46-8189-06a28deaee77",2013-06-27 00:00:00.000
13304,"304 Diver Way",,Mill Valley,9,"94941",E6100000010C1A63786B0CEC42404B50A7E771A45EC0,"08baa94c-67a5-4abd-911a-b72ce5daa8c9",2013-11-17 00:00:00.000
13305,"7651 Smiling Tree Court",Space 55,Burien,79,"98168",E6100000010CF55F90FD1BBB4740B172F68DAB8C5EC0,de3648f5-5159-4d7f-a20a-3520e3a175e1,2014-05-27 00:00:00.000
13306,"8634 Valley Blvd.",,Los Angeles,9,"90012",E6100000010CDB61A6942F0C41409152BA5705825DC0,"14e352af-d5cb-4e75-ae24-dd2de2cf0bf9",2014-01-04 00:00:00.000
13307,"9161 Medina Dr.",,London,14,SW8 4BG,E6100000010C94273886E7B349401B5D44614BC3C2BF,"4bb9c012-076f-488f-b490-c646b9b1a4a9",2013-12-04 00:00:00.000
13308,"3664 Colt Ct.",,Springwood,50,"2777",E6100000010C344531B247D640C073DD78B35ECD6240,"1cd0ed50-f451-4257-9094-5cd3fe577cad",2011-10-12 00:00:00.000
13309,"6613 Thornhill Place",,Lavender Bay,50,"2060",E6100000010C5BD7FD898CEC40C014EF02FE5CEA6240,"5fbdceb4-f767-41bb-8347-a4e85860781e",2011-10-10 00:00:00.000
13310,"1585 Larkspur",,Lake Oswego,58,"97034",E6100000010C9688D0D7CEB94640AED06C65AEB25EC0,"11d6fd84-ce3a-41c0-a5c1-52ee1f71aa86",2013-11-19 00:00:00.000
13311,"3450 Villageoaks Dr.",,Royal Oak,7,V8X,E6100000010C8FC96B8FC434484061FCDB819AD85EC0,"21822225-b987-4e91-af08-84613ba374e7",2011-07-31 00:00:00.000
13312,"9309 Silver Oak Pl",,El Cajon,9,"92020",E6100000010C2560AA898164404044BEFE44E2345DC0,ac97bbe1-3cff-4687-9aee-bbdc0b4c9a3a,2013-08-10 00:00:00.000
13313,"805 Stonyhill Circle",#67,Spring Valley,9,"91977",E6100000010C5D77008D6A5F40404434FF9944465DC0,"4da33d99-7be9-4356-a525-1ae8724725b0",2013-09-01 00:00:00.000
13314,Reiherweg 5014,,Eilenburg,85,"04838",E6100000010CAC02ACD0EFC5494029DBC34F09592940,a1145b74-f8ad-48f4-aea6-053dea40fc76,2012-07-13 00:00:00.000
13315,"4264 C Street",,Brisbane,64,"4000",E6100000010C1D77BF7753773BC0F83E9E1F9A256340,cb02ebc4-ab66-4ff2-b6f9-d57b4fb16289,2013-10-01 00:00:00.000
13316,"8668 St. Celestine Court",,Lebanon,58,"97355",E6100000010CED36964D504546407E61FCF718AF5EC0,"261107b5-8d77-4fc0-8fc3-91a53759d0e0",2013-06-06 00:00:00.000
13317,"8934 Roundtree Court",,High Wycombe,14,HP10 9QY,E6100000010C17CB337E27D14940D33967068F3AE6BF,"85fa8cb5-fbe9-42fc-890b-607977a8ec96",2014-05-08 00:00:00.000
13318,"2382 Arbor Drive",,Portland,58,"97205",E6100000010C0B3D6AC0C3C6464087E899A7E0AF5EC0,e35662de-4647-43d1-995d-b8b91c65b24c,2014-04-17 00:00:00.000
13319,"2587 Windmill Way",,Perth,66,"6006",E6100000010C7E30DF30C5E93FC09892C3A8B6F35C40,"7d4a551c-d809-4210-bbc7-787ac8418394",2013-02-13 00:00:00.000
13320,"7040 Bush Avenue",,Redmond,79,"98052",E6100000010C5BB1E572C6D94740CDEF7E6B0C8D5EC0,"2db6a508-792b-438b-b56f-b8e1345cf761",2014-01-19 00:00:00.000
13321,"3663 A St.",,Warrington,14,WA1,E6100000010C43974A7325AE4A409DBD1A73498C04C0,"83a2d8d2-1c7c-4259-8440-2d3e17e102b0",2014-05-23 00:00:00.000
13322,Rotthäuser Weg 11,,Eilenburg,85,"04838",E6100000010CC567A11347C54940945EAF1763582940,a2c0d686-04a8-4c8e-9ea8-4c5361905909,2014-04-25 00:00:00.000
13323,"1233 RiverRock Dr.",,Coronado,9,"92118",E6100000010C9F26B4893A574040C7B2C52DEC4C5DC0,f56b79ba-1108-441f-b8be-4178754450c2,2014-01-13 00:00:00.000
13324,"8108 Abbey Court",,Oak Bay,7,V8P,E6100000010C5982E0ED5A35484068CE385C27E05EC0,a60f4f0e-0e73-405d-987d-8db4dab41143,2011-07-23 00:00:00.000
13325,"6416 Honey Court",,Lancaster,14,LA1 1LN,E6100000010CEF51BA1453014B40D6A1D3688B7406C0,fec6892b-f6a1-4b64-a405-5df10a222b8f,2013-10-21 00:00:00.000
13326,"5932 Houston Ct.",,Daly City,9,"94015",E6100000010CDE31ACC494D5424070F8A8001CA25EC0,"1bc1c0c0-ca54-4a0e-8101-778561c18c3a",2012-12-08 00:00:00.000
13327,"5718 N. Sixth Street",,Puyallup,79,"98371",E6100000010C236A8AA7B59B47409F0984B086995EC0,"8ef84e50-5fab-46be-8e04-b7a97d231829",2013-11-12 00:00:00.000
13328,Nonnendamm 9,,Frankfurt am Main,20,"60082",E6100000010C00000000000000000000000000000000,a7862cae-da34-4ec8-8762-a6cae964c61b,2013-09-07 00:00:00.000
13329,Westheimer Straße 5601,,Bonn,53,"53131",E6100000010CE700CEDBA161494037E293F423701C40,"89126560-d707-4fcd-951b-3ffbbb0c9d7e",2014-03-03 00:00:00.000
13330,"9215, rue Léo Delibes",,Les Ulis,177,"91940",E6100000010C992760B95D5648403BBB5DD2E1560140,ed0cb3d8-1c43-4944-93f0-ff28af014343,2013-12-21 10:09:29.423
13331,"3796 Peachwillow",,Walla Walla,79,"99362",E6100000010CBF043AE7E10B4740278D3D1762985DC0,aecde425-7ba3-4490-9bff-af1403bbba94,2012-03-29 00:00:00.000
13332,"3836 Deer Meadow Way",# 174,Port Orchard,79,"98366",E6100000010CD26B0BA0F7C54740815E054D28A55EC0,"2bc92f11-ffd2-4f01-8b72-37f02eaa4f57",2014-03-20 00:00:00.000
13333,"658 Pecan Street",,Stoke-on-Trent,14,AS23,E6100000010C94714322CA854A40C1792EECEB5F01C0,"33dabc1a-06ff-4ce1-b5af-af55bc52dea7",2014-05-11 00:00:00.000
13334,"4587 Sunset Meadows",,Sydney,50,"1002",E6100000010CAE2CB7638EEE40C09458133135E46240,"9996a015-23b6-493f-9ffe-793a5e7d2335",2012-02-01 00:00:00.000
13335,"3275 Corrinne Court",,Hervey Bay,64,"4655",E6100000010CD1CDD724755939C0B8A37E3CEC1C6340,"782941ea-3a2b-437b-acf0-f1d17d90d5ae",2013-09-27 00:00:00.000
13336,"2168 Reading Drive",,Burlingame,9,"94010",E6100000010CBE4DD81DB2CA424029EB5DDAF5995EC0,"8d98f769-bc3d-4b00-95ec-0e5f807322fa",2012-01-25 00:00:00.000
13337,"2614 Sandiago Drive",,Burlingame,9,"94010",E6100000010C41D360EB00D042405FD9012E11985EC0,b26e08d3-744a-42b0-b363-7c14238502b7,2014-02-01 00:00:00.000
13338,"730 Keller Ridge Dr",,Woolston,14,WA1 4SY,E6100000010C69601475B1AA4A4016808E7BEB2604C0,"68adc455-5b9e-4909-ac7e-b8e0659ca388",2014-03-17 00:00:00.000
13339,"5118 Colorado Dr",,Townsville,64,"4810",E6100000010CAA450F68923333C045E6ABA67C5E6240,c7425131-6340-4cb4-80f9-92360da24c75,2013-05-25 00:00:00.000
13340,"6359 Mozden Lane",,West Covina,9,"91791",E6100000010C70CE05681F0D41408E089220ED7C5DC0,ecedd7bf-e721-443a-bc37-adaace68cf23,2013-12-30 00:00:00.000
13341,"9563 Lani Kai Drive",,Tacoma,79,"98403",E6100000010CE449D86B0BAA4740B456E9150DA55EC0,"55b9026c-0e1e-4a83-939d-8a33636a5385",2014-05-23 00:00:00.000
13342,"1059 Delta Fair Blvd.",,Port Hammond,7,V6B 3P7,E6100000010CBA76C7CA4AA74840AA5B914C63C25EC0,dc361ca3-4e91-4eb7-a9ea-325d21a8c832,2014-04-13 00:00:00.000
